codigo_entidad,nombre_entidad,monto_01_tgn_detalle,monto_02_tgn_p_detalle,monto_03_tgn_ct_detalle,monto_04_recon_detalle,monto_05_tgn_fcom_detalle,monto_06_tgn_pg_n_detalle,monto_07_tgn_iehd_detalle,monto_08_tgn_idh_detalle,monto_09_tgn_ipj_detalle,monto_10_tgn_ppet_detalle,monto_11_ot_gob_detalle,monto_12_total_tgn_detalle,monto_13_otros_ingresos_detalle,monto_14_recursos_especificos_detalle,monto_15_donaciones_internas_detalle,monto_16_credito_externo_detalle,monto_17_donaciones_externas_detalle,total_detalle,monto_01_tgn_pdf,monto_02_tgn_p_pdf,monto_03_tgn_ct_pdf,monto_04_recon_pdf,monto_05_tgn_fcom_pdf,monto_06_tgn_pg_n_pdf,monto_07_tgn_iehd_pdf,monto_08_tgn_idh_pdf,monto_09_tgn_ipj_pdf,monto_10_tgn_ppet_pdf,monto_11_ot_gob_pdf,monto_12_total_tgn_pdf,monto_13_otros_ingresos_pdf,monto_14_recursos_especificos_pdf,monto_15_donaciones_internas_pdf,monto_16_credito_externo_pdf,monto_17_donaciones_externas_pdf,total_pdf,monto_01_tgn_diff,monto_02_tgn_p_diff,monto_03_tgn_ct_diff,monto_04_recon_diff,monto_05_tgn_fcom_diff,monto_06_tgn_pg_n_diff,monto_07_tgn_iehd_diff,monto_08_tgn_idh_diff,monto_09_tgn_ipj_diff,monto_10_tgn_ppet_diff,monto_11_ot_gob_diff,monto_12_total_tgn_diff,monto_13_otros_ingresos_diff,monto_14_recursos_especificos_diff,monto_15_donaciones_internas_diff,monto_16_credito_externo_diff,monto_17_donaciones_externas_diff,total_diff
1913,Gobierno Autónomo Municipal de Nueva Esperanza,114778,0,1155618,0,0,0,1514243,0,0,0,2784639,0,15088,0,0,0,0,2799727,114778,0,1155618,0,0,0,1514243,0,0,0,2784639,0,15088,0,0,0,0,2799727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,Gobierno Autónomo Municipal de Villa Nueva (Loma Alta),47250,0,2078449,0,0,0,2723458,0,0,0,4849157,0,122745,0,0,0,0,4971902,47250,0,2078449,0,0,0,2723458,0,0,0,4849157,0,122745,0,0,0,0,4971902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,Gobierno Autónomo Municipal de Santos Mercado,12000,0,1815733,0,0,0,2379213,0,0,0,4206946,0,50799,0,0,0,0,4257745,12000,0,1815733,0,0,0,2379213,0,0,0,4206946,0,50799,0,0,0,0,4257745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,Autonomía del Territorio Indígena Originario Campesino Guaraní Chaqueño de Huacaya,69250,0,2116692,0,0,0,604325,0,0,0,2790267,0,50000,0,0,0,0,2840267,69250,0,2116692,0,0,0,604325,0,0,0,2790267,0,50000,0,0,0,0,2840267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,5213,0,6656856,0,0,0,752434,0,0,0,7414503,0,344739,0,0,0,0,7759242,5213,0,6656856,0,0,0,752434,0,0,0,7414503,0,344739,0,0,0,0,7759242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3401,GAIOC de la Nación Originaria Uru Chipaya,1001719,0,1967044,0,0,0,591086,0,0,0,3559849,0,0,0,0,0,0,3559849,1001719,0,1967044,0,0,0,591086,0,0,0,3559849,0,0,0,0,0,0,3559849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3402,Gobierno Autónomo Indígena Originario Campesino de Salinas,2479559,0,13223922,0,0,0,3973720,0,0,0,19677201,0,683853,0,0,0,0,20361054,2479559,0,13223922,0,0,0,3973720,0,0,0,19677201,0,683853,0,0,0,0,20361054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,5925,0,4882809,0,0,0,966881,0,0,0,5855615,0,996347,0,0,0,0,6851962,5925,0,4882809,0,0,0,966881,0,0,0,5855615,0,996347,0,0,0,0,6851962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701,GAIOC de Charagua Iyambae,322755,0,32641622,0,0,0,2969007,0,0,0,35933384,0,2678556,0,0,0,0,38611940,322755,0,32641622,0,0,0,2969007,0,0,0,35933384,0,2678556,0,0,0,0,38611940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3702,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,5407564,0,12611196,0,0,0,1147086,0,0,0,19165846,0,160411,0,0,0,0,19326257,5407564,0,12611196,0,0,0,1147086,0,0,0,19165846,0,160411,0,0,0,0,19326257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801,Gobierno Indígena Autónomo del Territorio Indígena Multiétnico,0,0,3368949,0,0,0,1233515,0,0,0,4602464,0,300000,0,0,0,0,4902464,0,0,3368949,0,0,0,1233515,0,0,0,4602464,0,300000,0,0,0,0,4902464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4601,Gobierno Autónomo Regional del Gran Chaco,0,0,0,0,0,0,22253924,0,0,0,22253924,0,267551355,0,0,0,0,289805279,0,0,0,0,0,0,22253924,0,0,0,22253924,0,267551355,0,0,0,0,289805279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,Gobierno Autónomo Departamental de Chuquisaca,396810577,0,0,0,0,29571765,51863372,0,0,0,478245714,0,269736653,0,34279806,0,0,782262173,396810577,0,0,0,0,29571765,51863372,0,0,0,478245714,0,269736653,0,34279806,0,0,782262173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,Gobierno Autónomo Departamental de La Paz,1031133431,0,3000,0,59290235,68145909,51866372,0,0,0,1210438947,5758084,461610427,0,0,0,0,1677807458,1031133431,0,3000,0,59290235,68145909,51866372,0,0,0,1210438947,5758084,461610427,0,0,0,0,1677807458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,Gobierno Autónomo Departamental de Cochabamba,717430141,0,10546440,0,52814847,51948420,51863372,0,0,0,884603220,0,215826587,0,119184,0,0,1100548991,717430141,0,10546440,0,52814847,51948420,51863372,0,0,0,884603220,0,215826587,0,119184,0,0,1100548991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,Gobierno Autónomo Departamental de Oruro,281627179,0,177357,0,2014838,29095041,51883372,0,0,0,364797787,0,215003822,0,137350049,0,0,717151658,281627179,0,177357,0,2014838,29095041,51883372,0,0,0,364797787,0,215003822,0,137350049,0,0,717151658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,Gobierno Autónomo Departamental de Potosí,368741239,0,5441757,0,0,33652805,51863372,0,0,0,459699173,0,1018619027,0,0,0,0,1478318200,368741239,0,5441757,0,0,33652805,51863372,0,0,0,459699173,0,1018619027,0,0,0,0,1478318200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,Gobierno Autónomo Departamental de Tarija,387052849,0,0,0,0,28524240,53859823,0,0,0,469436912,0,371102587,0,0,0,0,840539499,387052849,0,0,0,0,28524240,53859823,0,0,0,469436912,0,371102587,0,0,0,0,840539499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,Gobierno Autónomo Departamental de Santa Cruz,955161153,0,0,19976571,27924120,69623949,52912742,0,0,0,1125598535,0,761527388,0,217558648,0,0,2104684571,955161153,0,0,19976571,27924120,69623949,52912742,0,0,0,1125598535,0,761527388,0,217558648,0,0,2104684571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,Gobierno Autónomo Departamental del Beni,310424664,0,0,0,2067093,27618069,52856612,0,0,0,392966438,0,127784563,0,0,219520,0,520970521,310424664,0,0,0,2067093,27618069,52856612,0,0,0,392966438,0,127784563,0,0,219520,0,520970521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,Gobierno Autónomo Departamental de Pando,125745686,0,0,0,0,22097636,51863372,0,0,0,199706694,0,52384790,0,0,137200,0,252228684,125745686,0,0,0,0,22097636,51863372,0,0,0,199706694,0,52384790,0,0,137200,0,252228684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
